van postcode,tot postcode,plaats,gemeente,provincie
5941,5941,Vilgert,Venlo,Limburg
7734,7734,Vilsteren,Ommen,Overijssel
6325,6325,Vilt,Valkenburg aan de Geul,Limburg
6363,6363,Vink,Nuth,Limburg
8393,8393,Vinkega,Weststellingwerf,Friesland
5380,5383,Vinkel,Maasdonk,Noord-Brabant
5066,5066,Vinkenberg,Oisterwijk,Noord-Brabant
4703,4703,Vinkenbroek,Roosendaal,Noord-Brabant
7739,7739,Vinkenbuurt,Ommen,Overijssel
5975,5975,Vinkepas,Horst aan de Maas,Limburg
3645,3645,Vinkeveen,De Ronde Venen,Utrecht
4756,4756,Visberg,Steenbergen,Noord-Brabant
9145,9145,Visbuurt,Dongeradeel,Friesland
4707,4707,Visdonk,Roosendaal,Noord-Brabant
3253,3253,Visschershoek,Goedereede,Zuid-Holland
6116,6116,Vissersweert,Echt-Susteren,Limburg
8611,8611,Vissersburen,Súdwest Fryslân,Friesland
9845,9845,Visvliet,Zuidhorn,Groningen
3130,3139,Vlaardingen,Vlaardingen,Zuid-Holland
6086,6086,Vlaas,Leudal,Limburg
5845,5845,Vlagberg,Sint Anthonis,Noord-Brabant
9540,9541,Vlagtwedde,Vlagtwedde,Groningen
9541,9541,Vlagtwedder-Veldhuis,Vlagtwedde,Groningen
4417,4417,Vlake,Reimerswaal,Zeeland
5712,5712,Vlas,Someren,Noord-Brabant
8380,8381,Vledder,Westerveld,Drenthe
9591,9591,Vledderhuizen,Stadskanaal,Groningen
9585,9585,Vledderveen,Stadskanaal,Groningen
8385,8385,Vledderveen,Westerveld,Drenthe
4725,4725,Vleet,Roosendaal,Noord-Brabant
6351,6351,Vlengendaal,Simpelveld,Limburg
3450,3451,Vleuten,Utrecht,Utrecht
5985,5985,Vliegert,Peel en Maas,Limburg
7742,7742,Vlieghuis,Coevorden,Drenthe
2641,2641,Vlieland,Pijnacker-Nootdorp,Zuid-Holland
5756,5756,Vlierden,Deurne,Noord-Brabant
5250,5252,Vlijmen,Heusden,Noord-Brabant
4380,4387,Vlissingen,Vlissingen,Zeeland
2855,2855,Vlist,Vlist,Zuid-Holland
6063,6063,Vlodrop,Roerdalen,Limburg
5756,5756,Vloeieind,Deurne,Noord-Brabant
5095,5095,Vloeieind,Reusel-De Mierden,Noord-Brabant
5408,5408,Vloet,Uden,Noord-Brabant
6039,6039,Vlootkant,Weert,Limburg
5411,5411,Voederheil,Landerd,Noord-Brabant
6367,6367,Voerendaal,Voerendaal,Limburg
2114,2114,Vogelenzang,Bloemendaal,Noord-Holland
4585,4585,Vogelfort,Hulst,Zeeland
4211,4211,Vogelswerf,Lingewaal,Gelderland
4580,4581,Vogelwaarde,Hulst,Zeeland
4411,4411,V√∂lckerdorp,Reimerswaal,Zeeland
1130,1132,Volendam,Edam-Volendam,Noord-Holland
5408,5408,Volkel,Uden,Noord-Brabant
8325,8325,Vollenhove,Steenwijkerland,Overijssel
7596,7596,Volthe,Dinkelland,Overijssel
2270,2275,Voorburg,Leidschendam-Voorburg,Zuid-Holland
5721,5721,Voordeldonk,Asten,Noord-Brabant
5251,5251,Voordijk,Heusden,Noord-Brabant
5096,5096,Vooreind,Reusel-De Mierden,Noord-Brabant
2215,2215,Voorhout,Teylingen,Zuid-Holland
6624,6624,Voorne,Maasdriel,Gelderland
8857,8857,Voorrijp,Harlingen,Friesland
2250,2254,Voorschoten,Voorschoten,Zuid-Holland
7083,7083,Voorst,Oude IJsselstreek,Gelderland
6061,6061,Voorst,Roerdalen,Limburg
7383,7383,Voorst,Voorst,Gelderland
5756,5756,Voorste Beersdonk,Deurne,Noord-Brabant
5556,5556,Voorste Brug,Valkenswaard,Noord-Brabant
5724,5724,Voorste Diesdonk,Asten,Noord-Brabant
5541,5541,Voorste Heikant,Reusel-De Mierden,Noord-Brabant
6061,6061,Voorsterveld,Roerdalen,Limburg
6971,6971,Voorstonden,Brummen,Gelderland
5561,5561,Voort,Bergeijk,Noord-Brabant
5752,5752,Voort,Deurne,Noord-Brabant
5091,5091,Voorteind,Oirschot,Noord-Brabant
3780,3781,Voorthuizen,Barneveld,Gelderland
5731,5731,Voortje,Geldrop-Mierlo,Noord-Brabant
2391,2391,Voorweg,Rijnwoude,Zuid-Holland
8193,8193,Vorchten,Heerde,Gelderland
7250,7251,Vorden,Bronckhorst,Gelderland
5476,5476,Vorstenbosch,Bernheze,Noord-Brabant
5827,5827,Vortum-Mullem,Boxmeer,Noord-Brabant
5891,5981,Vosberg,Peel en Maas,Limburg
5111,5111,Voske,Baarle-Nassau,Noord-Brabant
8094,8094,Voskuil,Oldebroek,Gelderland
7751,7751,Vossebelt,Coevorden,Drenthe
9585,9585,Vosseberg,Stadskanaal,Groningen
8408,8408,Vosseburen,Opsterland,Friesland
5721,5721,Vosselen,Asten,Noord-Brabant
5424,5424,Vossenberg,Gemert-Bakel,Noord-Brabant
5126,5126,Vossenberg,Gilze en Rijen,Noord-Brabant
6582,6582,Vosseneind,Heumen,Gelderland
6681,6681,Vossenpels,Lingewaard,Gelderland
6663,6663,Vossenpels,Nijmegen,Gelderland
6241,6241,Voulwames,Meerssen,Limburg
4911,4911,Vrachelen,Oosterhout,Noord-Brabant
7134,7134,Vragender,Oost Gelre,Gelderland
9445,9445,Vredenheim,Aa en Hunze,Drenthe
5816,5816,Vredepeel,Venray,Limburg
3633,3633,Vreeland,Stichtse Vecht,Utrecht
5753,5753,Vreewijk,Deurne,Noord-Brabant
9480,9481,Vries,Tynaarlo,Drenthe
9699,9699,Vriescheloo,Bellingwedde,Groningen
2451,2451,Vriezekoop,Kaag en Braassem,Zuid-Holland
7670,7672,Vriezenveen,Twenterand,Overijssel
5853,5853,Vrij,Bergen,Limburg
5161,5161,Vrijhoeve,Waalwijk,Noord-Brabant
2461,2461,Vrijhoeven,Nieuwkoop,Zuid-Holland
5298,5298,Vrilkhoven,Boxtel,Noord-Brabant
6255,6255,Vroelen,Eijsden-Margraten,Limburg
4703,4703,Vroenhout,Roosendaal,Noord-Brabant
7680,7681,Vroomshoop,Twenterand,Overijssel
9071,9071,Vrouwbuurtstermolen,Leeuwarderadeel,Friesland
1428,1428,Vrouwenakker,Nieuwkoop,Zuid-Holland
9077,9077,Vrouwenparochie,het Bildt,Friesland
4354,4354,Vrouwenpolder,Veere,Zeeland
1431,1431,Vrouwentroost,Aalsmeer,Noord-Holland
4838,4838,Vuchtschoot,Breda,Noord-Brabant
5260,5264,Vught,Vught,Noord-Brabant
7925,7925,Vuile Riete,De Wolden,Drenthe
2974,2974,Vuilendam,Graafstroom,Zuid-Holland
4529,4529,Vuilpan,Sluis,Zeeland
4214,4214,Vuren,Lingewaal,Gelderland
8845,8845,Waaksens,Littenseradiel,Friesland
6369,6369,Waalbroek,Simpelveld,Limburg
5580,5581,Waalre,Waalre,Noord-Brabant
5140,5146,Waalwijk,Waalwijk,Noord-Brabant
4481,4481,Waanskinderen,Goes,Zeeland
4414,4414,Waarde,Reimerswaal,Zeeland
4180,4181,Waardenburg,Neerijnen,Gelderland
3466,3466,Waarder,Bodegraven-Reeuwijk,Zuid-Holland
4287,4287,Waardhuizen,Woudrichem,Noord-Brabant
1738,1738,Waarland,Harenkarspel,Noord-Holland
6035,6035,Waatskamp,Nederweert,Limburg
7754,7754,Wachtum,Coevorden,Drenthe
2740,2743,Waddinxveen,Waddinxveen,Zuid-Holland
4014,4014,Wadenoijen,Tiel,Gelderland
1687,1687,Wadway,Medemblik,Noord-Holland
9988,9988,Wadwerd,Eemsmond,Groningen
4845,4845,Wagenberg,Drimmelen,Noord-Brabant
9945,9945,Wagenborgen,Delfzijl,Groningen
6700,6709,Wageningen,Wageningen,Gelderland
6286,6286,Wahlwiller,Gulpen-Wittem,Limburg
6086,6086,Waije,Leudal,Limburg
6741,6741,Walderveen,Ede,Gelderland
8550,8551,Wâldsein,Súdwest Fryslân,Friesland
6340,6342,Walem,Valkenburg aan de Geul,Limburg
5561,5561,Walik,Bergeijk,Noord-Brabant
5446,5446,Walsert,Sint Anthonis,Noord-Brabant
4588,4588,Walsoorden,Hulst,Zeeland
9113,9113,Wâlterswâld,Dantumadiel,Friesland
5258,5258,Wamberg,Sint-Michielsgestel,Noord-Brabant
6659,6659,Wamel,West Maas en Waal,Gelderland
8835,8835,Wammert,Littenseradiel,Friesland
7946,7946,Wanneperveen,Steenwijkerland,Overijssel
5446,5446,Wanroij,Sint Anthonis,Noord-Brabant
5860,5861,Wanssum,Venray,Limburg
9178,9178,Wânswert,Ferwerderadiel,Friesland
8190,8191,Wapenveld,Heerde,Gelderland
7983,7983,Wapse,Westerveld,Drenthe
8350,8351,Wapserveen,Westerveld,Drenthe
8802,8802,War,Franekeradeel,Friesland
1473,1473,Warder,Zeevang,Noord-Holland
9989,9989,Warffum,Eemsmond,Groningen
9963,9963,Warfhuizen,De Marne,Groningen
9852,9852,Warfstermolen,Kollumerland en Nieuwkruisland,Friesland
8710,8711,Warkum,Súdwest Fryslân,Friesland
1749,1749,Warmenhuizen,Harenkarspel,Noord-Holland
2360,2362,Warmond,Teylingen,Zuid-Holland
8495,9245,Warniahuizen,Boarnsterhim,Friesland
8720,8721,Warns,Súdwest Fryslân,Friesland
7230,7232,Warnsveld,Zutphen,Gelderland
9004,9004,Warstiens,Boarnsterhim,Friesland
9003,9003,Warten,Boarnsterhim,Friesland
8434,8434,Waskemeer,Ooststellingwerf,Friesland
5165,5165,Waspik,Waalwijk,Noord-Brabant
5161,5161,Waspik-Zuid,Waalwijk,Noord-Brabant
2240,2245,Wassenaar,Wassenaar,Zuid-Holland
7021,7021,Wassinkbrink,Bronckhorst,Gelderland
8438,8438,Wateren,Westerveld,Drenthe
1454,1454,Watergang,Waterland,Noord-Holland
7273,7273,Waterhoek,Berkelland,Gelderland
9609,9609,Waterhuizen,Hoogezand-Sappemeer,Groningen
2290,2291,Wateringen,Westland,Zuid-Holland
4664,4664,Waterkant,Bergen op Zoom,Noord-Brabant
4508,4508,Waterlandkerkje,Sluis,Zeeland
6271,6271,Waterop,Gulpen-Wittem,Limburg
5087,5087,Waterstraat,Hilvarenbeek,Noord-Brabant
6235,6235,Waterval,Meerssen,Limburg
1191,1191,Waver,Ouder-Amstel,Noord-Holland
3646,3646,Waverveen,De Ronde Venen,Utrecht
8831,8831,Weakens,Littenseradiel,Friesland
9698,9698,Wedde,Bellingwedde,Groningen
9698,9698,Wedderheide,Bellingwedde,Groningen
9698,9698,Wedderveer,Bellingwedde,Groningen
5571,5571,Weebosch,Bergeijk,Noord-Brabant
5406,5406,Weeg,Uden,Noord-Brabant
9541,9541,Weende,Vlagtwedde,Groningen
6067,6067,Weerd,Maasgouw,Limburg
7814,7814,Weerdinge,Emmen,Drenthe
2181,2181,Weerestein,Hillegom,Zuid-Holland
7595,7595,Weerselo,Dinkelland,Overijssel
6231,6231,Weert,Meerssen,Limburg
6000,6006,Weert,Weert,Limburg
7961,7961,Weerwille,De Wolden,Drenthe
1380,1383,Weesp,Weesp,Noord-Holland
9964,9964,Wehe-den Hoorn,De Marne,Groningen
7030,7031,Wehl,Doetinchem,Gelderland
9024,9024,Weidum,Littenseradiel,Friesland
7742,7742,Weijerswold,Coevorden,Drenthe
2415,2415,Weijland,Bodegraven-Reeuwijk,Zuid-Holland
2415,2415,Weijpoort,Bodegraven-Reeuwijk,Zuid-Holland
5126,5126,Weilenseind,Gilze en Rijen,Noord-Brabant
4884,4884,Weimeren,Zundert,Noord-Brabant
2381,2381,Weipoort,Zoeterwoude,Zuid-Holland
9541,9541,Weite,Vlagtwedde,Groningen
7671,7671,Weitemanslanden,Twenterand,Overijssel
7765,7765,Weiteveen,Emmen,Drenthe
9936,9936,Weiwerd,Delfzijl,Groningen
6733,6733,Wekerom,Ede,Gelderland
4651,4651,Welberg,Steenbergen,Noord-Brabant
7625,7625,Weleveld,Borne,Overijssel
5855,5855,Well,Bergen,Limburg
5325,5325,Well,Maasdriel,Gelderland
5856,5856,Wellerlooi,Bergen,Limburg
5325,5325,Wellseind,Maasdriel,Gelderland
7722,7722,Welsum,Dalfsen,Overijssel
8196,8196,Welsum,Olst-Wijhe,Overijssel
6669,6669,Wely,Neder-Betuwe,Gelderland
4424,4424,Wemeldinge,Kapelle,Zeeland
7921,7921,Wemmenhove,De Wolden,Drenthe
7345,7345,Wenum,Apeldoorn,Gelderland
8431,8431,Weper,Ooststellingwerf,Friesland
8431,8431,Weperpolder,Ooststellingwerf,Friesland
6575,6575,Wercheren,Ubbergen,Gelderland
4374,4374,Werendijke,Veere,Zeeland
9005,9005,Wergea,Boarnsterhim,Friesland
4250,4251,Werkendam,Werkendam,Noord-Brabant
3985,3985,Werkhoven,Bunnik,Utrecht
4884,4884,Wernhout,Zundert,Noord-Brabant
4884,4884,Wernhoutsburg,Zundert,Noord-Brabant
5441,5441,Werveld,Boxmeer,Noord-Brabant
1693,1693,Wervershoof,Medemblik,Noord-Holland
6255,6255,Wesch,Eijsden-Margraten,Limburg
8124,8124,Wesepe,Olst-Wijhe,Overijssel
6019,6019,Wessem,Maasgouw,Limburg
8085,8085,Wessinge,Elburg,Gelderland
9591,9591,Wessinghuizen,Stadskanaal,Groningen
9551,9551,Wessingtange,Vlagtwedde,Groningen
8881,8881,West aan Zee,Terschelling,Friesland
7678,7678,West Geesteren,Tubbergen,Overijssel
3615,3615,Westbroek,De Bilt,Utrecht
6243,6243,Westbroek,Meerssen,Limburg
3271,3271,Westdijk,Binnenmaas,Zuid-Holland
9534,9534,Westdorp,Borger-Odoorn,Drenthe
4554,4554,Westdorpe,Terneuzen,Zeeland
9697,9697,Westeind,Bellingwedde,Groningen
9636,9636,Westeind,Menterwolde,Groningen
1764,1786,Westeinde,Hollands Kroon,Noord-Holland
2391,2391,Westeinde,Rijnwoude,Zuid-Holland
7946,7946,Westeinde,Steenwijkerland,Overijssel
7991,7991,Westeinde,Westerveld,Drenthe
2381,2381,Westeinde,Zoeterwoude,Zuid-Holland
5090,5091,Westelbeers,Oirschot,Noord-Brabant
8166,8166,Westendorp,Epe,Gelderland
7054,7054,Westendorp,Oude IJsselstreek,Gelderland
6732,6732,Westeneng,Ede,Gelderland
7814,7814,Westenesch,Emmen,Drenthe
4328,4328,Westenschouwen,Schouwen-Duiveland,Zeeland
5843,5843,Westerbeek,Sint Anthonis,Noord-Brabant
9430,9431,Westerbork,Midden-Drenthe,Drenthe
9608,9608,Westerbroek,Hoogezand-Sappemeer,Groningen
9295,9295,Westerburen,Kollumerland en Nieuwkruisland,Friesland
9781,9781,Westerdijkshorn,Bedum,Groningen
9270,9271,Westerein,Dantumadiel,Friesland
8571,8571,Westerein Harich,Gaasterlân-Sleat,Friesland
9922,9922,Westeremden,Loppersum,Groningen
9295,9295,Westergeest,Kollumerland en Nieuwkruisland,Friesland
7676,7676,Westerhaar-Vriezenveensewijk,Twenterand,Overijssel
9988,9988,Westerhorn,Eemsmond,Groningen
5563,5563,Westerhoven,Bergeijk,Noord-Brabant
9977,9977,Westerklooster,De Marne,Groningen
1778,1778,Westerland,Hollands Kroon,Noord-Holland
9678,9678,Westerlee,Oldambt,Groningen
2678,2678,Westerlee,Westland,Zuid-Holland
9969,9969,Westernieland,De Marne,Groningen
9073,9073,Westernijtsjerk,Ferwerderadiel,Friesland
7761,7761,Westerse Bos,Emmen,Drenthe
9337,9337,Westervelde,Noordenveld,Drenthe
6930,6932,Westervoort,Westervoort,Gelderland
5081,5081,Westerwijk,Hilvarenbeek,Noord-Brabant
9993,9993,Westerwijtwerd,Loppersum,Groningen
9862,9862,Westerzand,Grootegast,Groningen
1486,1486,West-Graftdijk,Graft-De Rijp,Noord-Holland
8616,8616,Westhim,Súdwest Fryslân,Friesland
4360,4361,Westkapelle,Veere,Zeeland
4694,4694,Westkerke,Tholen,Zeeland
9471,9471,Westlaren,Tynaarlo,Drenthe
3273,3273,Westmaas,Binnenmaas,Zuid-Holland
4841,4841,Westrik,Breda,Noord-Brabant
4385,4385,West-Souburg,Vlissingen,Zeeland
8880,8881,West-Terschelling,Terschelling,Friesland
1617,1617,Westwoud,Drechterland,Noord-Holland
1550,1551,Westzaan,Zaanstad,Noord-Holland
8363,8363,Wetering,Steenwijkerland,Overijssel
2156,2156,Weteringbrug,Haarlemmermeer,Noord-Holland
9122,9122,Wetsens,Dongeradeel,Friesland
6550,6551,Weurt,Beuningen,Gelderland
6343,6343,Weustenrade,Voerendaal,Limburg
2988,2988,Wevershoek,Ridderkerk,Zuid-Holland
5815,5815,Weverslo,Venray,Limburg
4245,4245,Weverwijk,Zederik,Zuid-Holland
6604,6604,Wezel,Wijchen,Gelderland
8090,8091,Wezep,Oldebroek,Gelderland
7852,7852,Wezup,Coevorden,Drenthe
7853,7853,Wezuperbrug,Coevorden,Drenthe
7234,7234,Wichmond,Bronckhorst,Gelderland
9143,9143,Wie,Dongeradeel,Friesland
5973,5973,Wielder,Horst aan de Maas,Limburg
3316,3316,Wieldrecht,Dordrecht,Zuid-Holland
6071,6071,Wieler,Roermond,Limburg
7495,7495,Wiene,Hof van Twente,Overijssel
9043,9043,Wier,Menameradiel,Friesland
7640,7642,Wierden,Wierden,Overijssel
9968,9968,Wierhuizen,De Marne,Groningen
1766,1766,Wieringerwaard,Hollands Kroon,Noord-Holland
1770,1771,Wieringerwerf,Hollands Kroon,Noord-Holland
9219,9219,Wierren,Smallingerland,Friesland
9140,9141,Wierum,Dongeradeel,Friesland
9774,9774,Wierum,Winsum,Groningen
9833,9833,Wierumerschouw,Winsum,Groningen
9833,9833,Wierumerschouw,Zuidhorn,Groningen
7345,7345,Wiesel,Apeldoorn,Gelderland
8835,8835,Wieuwens,Littenseradiel,Friesland
6600,6605,Wijchen,Wijchen,Gelderland
1608,1608,Wijdenes,Drechterland,Noord-Holland
9294,9294,Wijgeest,Kollumerland en Nieuwkruisland,Friesland
8130,8131,Wijhe,Olst-Wijhe,Overijssel
3960,3962,Wijk bij Duurstede,Wijk bij Duurstede,Utrecht
4261,4261,Wijk en Aalburg,Aalburg,Noord-Brabant
6320,6321,Wijlre,Gulpen-Wittem,Limburg
8857,8857,Wijnaldum,Harlingen,Friesland
6363,6363,Wijnandsrade,Nuth,Limburg
7007,7007,Wijnbergen,Doetinchem,Gelderland
8166,8166,Wijnbergen,Epe,Gelderland
3366,3366,Wijngaarden,Graafstroom,Zuid-Holland
9241,9241,Wijnjeterpverlaat,Opsterland,Friesland
9240,9241,Wijnjewoude,Opsterland,Friesland
9418,9418,Wijster,Midden-Drenthe,Drenthe
8026,8026,Wijthmen,Zwolle,Overijssel
1688,1688,Wijzend,Medemblik,Noord-Holland
8563,8563,Wikel,Gaasterlân-Sleat,Friesland
5455,5455,Wilbertoord,Mill en Sint Hubert,Noord-Brabant
7244,7244,Wildenborch,Bronckhorst,Gelderland
9663,9663,Wildeplaats,Stadskanaal,Groningen
9939,9939,Wilderhof,Slochteren,Groningen
4881,4881,Wildert,Zundert,Noord-Brabant
9648,9648,Wildervank,Veendam,Groningen
9648,9648,Wildervanksterdallen,Veendam,Groningen
4475,4475,Wilhelminadorp,Goes,Zeeland
8384,8384,Wilhelminaoord,Westerveld,Drenthe
5466,5466,Willebrordushoek,Veghel,Noord-Brabant
3316,3316,Willemsdorp,Dordrecht,Zuid-Holland
8338,8338,Willemsoord,Steenwijkerland,Overijssel
7814,7814,Willemsoord,Emmen,Drenthe
9363,9363,Willemstad,Marum,Groningen
4797,4797,Willemstad,Moerdijk,Noord-Brabant
8426,8426,Willemstad,Ooststellingwerf,Friesland
3648,3648,Wilnis,De Ronde Venen,Utrecht
8274,8274,Wilsum,Kampen,Overijssel
2266,2266,Wilsveen,Leidschendam-Voorburg,Zuid-Holland
9495,9495,Winde,Tynaarlo,Drenthe
8015,8015,Windesheim,Zwolle,Overijssel
6153,6153,Windraak,Sittard-Geleen,Limburg
6027,6027,Winkel,Cranendonck,Noord-Brabant
1730,1731,Winkel,Hollands Kroon,Noord-Holland
5071,5071,Winkel,Tilburg,Noord-Brabant
7021,7021,Winkelshoek,Bronckhorst,Gelderland
5715,5715,Winkelstraat,Someren,Noord-Brabant
9793,9793,Winneweer,Ten Boer,Groningen
9670,9675,Winschoten,Oldambt,Groningen
9697,9697,Winschoterhoogebrug,Bellingwedde,Groningen
6645,6645,Winssen,Beuningen,Gelderland
8830,8831,Winsum,Littenseradiel,Friesland
9950,9951,Winsum,Winsum,Groningen
5513,5513,Wintelre,Eersel,Noord-Brabant
7100,7103,Winterswijk,Winterswijk,Gelderland
6367,6367,Winthagen,Voerendaal,Limburg
9088,9088,Wirdum,Leeuwarden,Friesland
9917,9917,Wirdum,Loppersum,Groningen
9917,9917,Wirdumerdraai,Loppersum,Groningen
6039,6039,Wisbroek,Weert,Limburg
4472,4472,Wissekerke,Goes,Zeeland
8162,8162,Wissel,Epe,Gelderland
4490,4491,Wissenkerke,Noord-Beveland,Zeeland
5768,5768,Witdonk,Peel en Maas,Limburg
7738,7738,Witharen,Ommen,Overijssel
6245,6245,Withuis,Eijsden-Margraten,Limburg
7776,7776,Witman,Hardenberg,Overijssel
8748,8748,Witmarsum,Súdwest Fryslân,Friesland
5571,5571,Witrijt,Bergeijk,Noord-Brabant
8335,8335,Witte Paarden,Steenwijkerland,Overijssel
7021,7021,Wittebrink,Bronckhorst,Gelderland
7986,7986,Wittelte,Westerveld,Drenthe
6286,6286,Wittem,Gulpen-Wittem,Limburg
9405,9405,Witten,Assen,Drenthe
9439,9439,Witteveen,Midden-Drenthe,Drenthe
7963,7963,Witteveen,Westerveld,Drenthe
9792,9792,Wittewierum,Ten Boer,Groningen
8637,8637,Wiuwert,Littenseradiel,Friesland
8842,8842,Wjelsryp,Littenseradiel,Friesland
4634,4634,Woensdrecht,Woensdrecht,Noord-Brabant
6628,6628,Woerd,West Maas en Waal,Gelderland
3440,3449,Woerden,Woerden,Utrecht
3650,3653,Woerdense Verlaat,Nieuwkoop,Zuid-Holland
6604,6604,Woezik,Wijchen,Gelderland
1687,1687,Wognum,Medemblik,Noord-Holland
9946,9946,Woldendorp,Delfzijl,Groningen
7021,7021,Wolfersveen,Bronckhorst,Gelderland
6291,6291,Wolfhaag,Vaals,Limburg
6365,6365,Wolfhagen,Schinnen,Limburg
6874,6874,Wolfheze,Renkum,Gelderland
9606,9606,Wolfsbarge,Hoogezand-Sappemeer,Groningen
5421,5421,Wolfsbosch,Gemert-Bakel,Noord-Brabant
5511,5511,Wolfshoek,Eersel,Noord-Brabant
5154,5154,Wolfshoek,Heusden,Noord-Brabant
6269,6269,Wolfshuis,Eijsden-Margraten,Limburg
5691,5691,Wolfswinkel,Son en Breugel,Noord-Brabant
9545,9545,Wollingboermarke,Vlagtwedde,Groningen
9541,9541,Wollinghuizen,Vlagtwedde,Groningen
4470,4471,Wolphaartsdijk,Goes,Zeeland
8774,8774,Wolsum,Súdwest Fryslân,Friesland
9795,9795,Woltersum,Ten Boer,Groningen
8470,8472,Wolvega,Weststellingwerf,Friesland
8730,8731,Wommels,Littenseradiel,Friesland
8757,8757,Wonneburen,Súdwest Fryslân,Friesland
8747,8747,Wons,Súdwest Fryslân,Friesland
6605,6605,Woord,Wijchen,Gelderland
5324,5324,Wordragen,Maasdriel,Gelderland
1530,1531,Wormer,Wormerland,Noord-Holland
1520,1522,Wormerveer,Zaanstad,Noord-Holland
6611,6611,Worsum,Heumen,Gelderland
2480,2481,Woubrugge,Kaag en Braassem,Zuid-Holland
5275,5275,Woud,Sint-Michielsgestel,Noord-Brabant
9618,9618,Woudbloem,Slochteren,Groningen
3930,3931,Woudenberg,Woudenberg,Utrecht
4285,4285,Woudrichem,Woudrichem,Noord-Brabant
2481,2481,Woudse Dijk,Kaag en Braassem,Zuid-Holland
4724,4724,Wouw,Roosendaal,Noord-Brabant
4725,4725,Wouwse Hil,Roosendaal,Noord-Brabant
4725,4725,Wouwse Plantage,Roosendaal,Noord-Brabant
4542,4542,Wulpenbek,Terneuzen,Zeeland
9090,9091,Wyns,Tytsjerksteradiel,Friesland
9089,9089,Wytgaard,Leeuwarden,Friesland
9494,9494,Yde,Tynaarlo,Drenthe
4400,4401,Yerseke,Reimerswaal,Zeeland
4401,4401,Yersekendam,Reimerswaal,Zeeland
8635,8635,Yndyk,Littenseradiel,Friesland
8553,8553,Yndyk,Súdwest Fryslân,Friesland
8554,8554,Ypekolsgea,Súdwest Fryslân,Friesland
8633,8633,Ysbrechtum,Súdwest Fryslân,Friesland
5813,5813,Ysselsteyn,Venray,Limburg
4543,4543,Zaamslag,Terneuzen,Zeeland
4543,4543,Zaamslagveer,Terneuzen,Zeeland
1500,1509,Zaandam,Zaanstad,Noord-Holland
1544,1544,Zaandijk,Zaanstad,Noord-Holland
5761,5761,Zaarvlaas,Gemert-Bakel,Noord-Brabant
8276,8276,Zalk,Kampen,Overijssel
8025,8026,Zaln√©,Zwolle,Overijssel
5300,5301,Zaltbommel,Zaltbommel,Gelderland
5761,5761,Zand,Gemert-Bakel,Noord-Brabant
9564,9564,Zandberg,Borger-Odoorn,Drenthe
4023,4023,Zandberg,Buren,Gelderland
4569,4569,Zandberg,Hulst,Zeeland
5993,5993,Zandberg,Peel en Maas,Limburg
5988,5988,Zandberg,Peel en Maas,Limburg
6351,6351,Zandberg,Simpelveld,Limburg
9298,9298,Zandbulten,Kollumerland en Nieuwkruisland,Friesland
9211,9211,Zandburen,Smallingerland,Friesland
4351,4351,Zanddijk,Veere,Zeeland
5133,5133,Zandeind,Goirle,Noord-Brabant
9997,9997,Zandeweer,Eemsmond,Groningen
4631,4631,Zandfort,Woensdrecht,Noord-Brabant
6685,6685,Zandheuvel,Lingewaard,Gelderland
5427,5427,Zandhoek,Boekel,Noord-Brabant
5808,5808,Zandhoek,Venray,Limburg
8389,8389,Zandhuizen,Weststellingwerf,Friesland
5074,5074,Zandkant,Haaren,Noord-Brabant
5845,5845,Zandkant,Sint Anthonis,Noord-Brabant
5507,5507,Zandoerle,Veldhoven,Noord-Brabant
4542,4542,Zandplaat,Terneuzen,Zeeland
7764,7764,Zandpol,Emmen,Drenthe
4551,4551,Zandstraat,Terneuzen,Zeeland
9461,9461,Zandvoort,Aa en Hunze,Drenthe
6691,6691,Zandvoort,Lingewaard,Gelderland
2040,2042,Zandvoort,Zandvoort,Noord-Holland
4286,4286,Zandwijk,Woudrichem,Noord-Brabant
7038,7038,Zeddam,Montferland,Gelderland
4589,4589,Zeedorp,Hulst,Zeeland
4567,4567,Zeegat,Hulst,Zeeland
9483,9483,Zeegse,Tynaarlo,Drenthe
5410,5411,Zeeland,Landerd,Noord-Brabant
6579,6579,Zeeland,Millingen aan de Rijn,Gelderland
5871,5871,Zeelberg,Horst aan de Maas,Limburg
5556,5556,Zeelberg,Valkenswaard,Noord-Brabant
9914,9914,Zeerijp,Loppersum,Groningen
7731,7731,Zeesse,Ommen,Overijssel
3890,3899,Zeewolde,Zeewolde,Flevoland
4735,4735,Zegge,Rucphen,Noord-Brabant
3474,3474,Zegveld,Woerden,Utrecht
9490,9491,Zeijen,Tynaarlo,Drenthe
9489,9489,Zeijerveen,Assen,Drenthe
9488,9488,Zeijerveld,Assen,Drenthe
3700,3709,Zeist,Zeist,Utrecht
7495,7495,Zeldam,Hof van Twente,Overijssel
6599,6599,Zelder,Gennep,Limburg
5981,5981,Zelen,Peel en Maas,Limburg
7020,7021,Zelhem,Bronckhorst,Gelderland
5066,5066,Zelt,Oisterwijk,Noord-Brabant
7625,7625,Zenderen,Borne,Overijssel
4062,4062,Zennewijnen,Tiel,Gelderland
9824,9824,Zethuis,Marum,Groningen
6670,6671,Zetten,Overbetuwe,Gelderland
6900,6905,Zevenaar,Zevenaar,Gelderland
5388,5388,Zevenbergen,Bernheze,Noord-Brabant
4760,4762,Zevenbergen,Moerdijk,Noord-Brabant
